Extruder temperature zone 1,Extruder temperature zone 2,Extruder temperature zone 3,Extruder pressure,Chiller temperature,Streighthening temperature,Rolling velocity,Extruder signal zone 1,Extruder signal zone 2,Extruder signal zone 3,Extruder signal pressure,Chiller signal,Streighthening signal,Rolling signal,Defect
196.9,209.7,195.5,118.6,60.1,58.6,2.6,0,0,0,1,1,1,1,0
213.6,189.1,199.6,20.2,9.7,29.6,1.1,1,1,0,0,1,0,0,1
214.6,213.7,213.5,45.3,9.1,50.7,1.0,1,1,1,0,1,1,0,0
204.2,208.8,213.9,112.6,21.9,10.2,0.5,0,0,1,1,0,1,0,0
183.1,207.4,217.4,39.3,14.6,54.0,2.7,1,0,1,0,1,1,1,1
191.8,216.4,183.1,25.7,69.7,41.4,1.9,0,1,1,0,1,0,0,1
211.9,190.1,187.4,100.7,61.2,50.4,3.7,1,0,1,1,1,1,1,1
207.3,203.9,184.7,112.4,61.6,46.9,4.9,0,0,1,1,1,0,1,0
196.3,189.5,193.0,62.8,65.8,56.2,0.7,0,1,0,0,1,1,0,1
180.0,219.2,206.1,24.7,54.1,26.6,3.2,1,1,0,0,1,0,1,1
196.9,210.3,194.0,1.5,41.3,68.4,4.4,0,1,0,1,0,1,1,0
200.7,195.4,206.4,111.8,33.7,20.9,1.3,0,0,0,1,0,0,0,1
195.4,212.9,199.7,55.6,31.4,25.0,4.5,0,1,0,0,0,0,1,1
192.4,193.2,180.7,70.0,24.2,68.8,2.8,0,0,1,0,0,1,1,0
195.7,196.4,216.7,96.3,9.4,67.2,3.1,0,0,1,0,1,1,1,1
202.1,203.4,214.2,10.1,36.2,37.6,2.3,0,0,1,0,0,0,1,0
203.8,201.8,195.0,49.9,68.0,49.2,1.3,0,0,0,0,1,0,0,0
210.4,196.6,185.5,108.0,35.6,22.4,0.7,1,0,1,1,0,0,0,0
198.2,187.2,200.1,37.2,20.2,10.2,3.3,0,1,0,0,0,1,1,0
216.8,216.2,204.3,72.9,29.5,17.6,2.2,1,1,0,0,0,1,1,0
190.1,207.6,211.5,104.3,7.0,47.7,1.3,0,0,1,1,1,0,0,1
201.8,219.0,217.7,11.9,54.4,31.8,1.6,0,1,1,0,1,0,0,1
215.7,191.0,182.0,47.2,15.5,48.4,2.2,1,0,1,0,1,0,1,0
215.1,218.8,204.5,20.7,67.8,26.0,1.3,1,1,0,0,1,0,0,1
210.7,201.8,194.3,89.2,58.9,63.4,2.8,1,0,0,0,1,1,1,0
201.6,211.9,184.2,12.3,7.4,40.8,0.8,0,1,1,0,1,0,0,0
198.0,195.5,210.3,82.1,41.2,18.4,0.7,0,0,1,0,0,1,0,1
185.7,207.6,188.1,62.4,12.8,23.7,1.3,1,0,1,0,1,0,0,0
183.9,196.9,214.2,93.4,22.2,30.8,3.3,1,0,1,0,0,0,1,1
190.3,206.8,214.4,102.0,46.5,33.9,3.6,0,0,1,1,0,0,1,0
185.8,217.5,192.4,57.1,64.7,38.7,2.8,1,1,0,0,1,0,1,1
202.2,216.1,195.9,19.5,7.3,65.5,4.9,0,1,0,0,1,1,1,1
196.4,204.7,215.5,74.3,26.6,61.4,0.8,0,0,1,0,0,1,0,1
215.3,202.5,209.4,74.8,59.4,57.1,1.1,1,0,0,0,1,1,0,0
208.3,195.0,183.4,56.0,9.2,26.8,3.6,0,0,1,0,1,0,1,1
207.9,180.3,190.3,10.6,20.2,48.8,2.6,0,1,0,0,0,0,1,1
195.8,200.7,204.2,26.5,51.1,42.1,4.6,0,0,0,0,1,0,1,0
188.7,191.7,212.4,43.9,31.9,14.9,2.8,1,0,1,0,0,1,1,0
218.1,191.9,188.7,4.3,38.6,38.0,0.4,1,0,1,1,0,0,0,0
197.0,191.2,188.2,32.7,50.2,65.0,4.4,0,0,1,0,1,1,1,0
216.7,217.8,180.2,33.9,66.1,32.5,0.8,1,1,1,0,1,0,0,0
201.5,181.6,213.5,52.7,21.2,67.9,1.7,0,1,1,0,0,1,0,1
202.9,186.9,208.0,1.6,47.5,59.8,4.7,0,1,0,1,0,1,1,1
217.6,188.0,184.1,47.4,33.4,64.0,0.6,1,1,1,0,0,1,0,0
190.5,190.3,209.1,95.8,10.4,47.7,0.5,0,0,0,0,1,0,0,1
200.2,191.3,215.0,62.3,54.6,19.9,3.6,0,0,1,0,1,1,1,0
212.8,217.9,211.1,33.4,57.4,32.1,2.7,1,1,1,0,1,0,1,0
199.2,199.7,216.0,15.4,57.3,20.5,4.2,0,0,1,0,1,0,1,1
192.4,204.8,200.6,73.1,6.4,16.2,0.5,0,0,0,0,1,1,0,0
208.8,206.2,204.1,92.1,58.4,34.4,2.8,0,0,0,0,1,0,1,0
199.2,205.3,199.3,51.3,14.2,64.2,1.7,0,0,0,0,1,1,0,1
212.3,198.3,193.5,58.5,43.0,48.7,0.8,1,0,0,0,0,0,0,0
197.8,216.8,193.4,83.7,54.2,40.4,3.0,0,1,0,0,1,0,1,0
189.8,214.3,207.1,65.1,33.4,40.4,1.6,1,1,0,0,0,0,0,1
201.4,207.4,188.6,37.9,65.4,17.3,0.2,0,0,1,0,1,1,0,1
199.5,204.8,200.5,53.7,23.8,39.0,1.9,0,0,0,0,0,0,0,0
192.2,198.9,191.7,106.9,63.7,41.8,4.7,0,0,0,1,1,0,1,1
202.8,206.3,196.7,76.0,67.0,52.9,5.0,0,0,0,0,1,1,1,0
188.8,194.4,209.3,2.4,18.8,69.3,4.8,1,0,0,1,1,1,1,1
199.8,211.6,187.1,6.4,23.2,44.8,0.4,0,1,1,1,0,0,0,0
188.8,200.3,184.5,13.4,29.0,58.3,3.4,1,0,1,0,0,1,1,1
183.6,206.7,207.7,29.2,37.5,40.9,0.3,1,0,0,0,0,0,0,1
200.5,218.8,218.7,103.4,34.3,42.2,4.6,0,1,1,1,0,0,1,1
211.2,212.3,182.4,90.7,5.1,16.5,3.8,1,1,1,0,1,1,1,0
186.0,212.4,201.0,60.6,55.2,59.3,2.5,1,1,0,0,1,1,1,1
200.5,198.3,215.7,94.3,15.4,47.9,3.6,0,0,1,0,1,0,1,1
217.6,202.2,180.7,99.6,29.4,34.9,4.7,1,0,1,0,0,0,1,1
210.9,183.9,216.3,81.9,64.7,59.2,3.3,1,1,1,0,1,1,1,0
210.0,216.3,207.1,78.1,11.6,33.2,3.4,0,1,0,0,1,0,1,0
206.6,204.7,218.8,114.8,15.0,58.0,4.7,0,0,1,1,1,1,1,1
198.1,181.2,201.1,64.1,5.9,10.0,3.6,0,1,0,0,1,1,1,0
213.6,204.8,201.9,115.4,55.3,30.3,1.2,1,0,0,1,1,0,0,1
210.5,190.3,186.4,109.7,30.8,44.4,1.0,1,0,1,1,0,0,0,0
183.1,212.7,194.5,55.8,67.8,48.5,0.7,1,1,0,0,1,0,0,1
190.1,192.2,209.6,90.0,11.1,13.7,4.3,0,0,0,0,1,1,1,1
214.9,211.3,200.9,17.7,13.3,15.3,4.8,1,1,0,0,1,1,1,0
211.8,180.1,182.3,86.0,60.4,68.2,4.8,1,1,1,0,1,1,1,0
194.3,214.7,219.8,6.2,15.3,15.9,0.9,0,1,1,1,1,1,0,0
183.4,202.3,188.7,41.1,58.9,26.0,2.1,1,0,1,0,1,0,1,1
180.4,219.6,202.6,3.2,24.1,47.2,4.2,1,1,0,1,0,0,1,1
183.8,197.7,205.7,24.7,15.6,23.4,1.0,1,0,0,0,1,0,0,0
214.0,198.1,184.2,29.2,10.2,33.7,4.5,1,0,1,0,1,0,1,1
207.0,204.8,218.2,78.5,27.9,17.2,1.5,0,0,1,0,0,1,0,1
192.6,184.9,208.5,21.8,10.0,48.0,4.6,0,1,0,0,1,0,1,0
185.3,180.6,219.5,57.0,63.1,39.4,1.4,1,1,1,0,1,0,0,1
216.5,186.2,210.7,66.1,39.3,45.1,1.1,1,1,1,0,0,0,0,0
190.8,201.2,203.8,55.5,35.1,11.5,1.6,0,0,0,0,0,1,0,1
198.8,205.7,211.6,66.1,52.4,36.3,4.7,0,0,1,0,1,0,1,1
197.8,184.6,216.9,30.4,21.4,26.4,0.3,0,1,1,0,0,0,0,0
189.0,197.4,189.0,6.2,9.2,24.4,1.7,1,0,1,1,1,0,0,1
200.2,194.0,206.8,78.0,41.5,67.0,1.5,0,0,0,0,0,1,0,0
194.8,180.1,212.7,0.8,50.8,67.7,2.0,0,1,1,1,1,1,0,1
199.7,192.2,203.3,76.7,56.8,25.0,0.7,0,0,0,0,1,0,0,1
187.1,208.2,198.5,25.6,15.2,26.0,1.9,1,0,0,0,1,0,0,0
191.7,214.4,207.7,76.5,8.2,16.9,3.0,0,1,0,0,1,1,1,1
215.3,209.1,208.1,101.0,23.6,46.5,2.6,1,0,0,1,0,0,1,1
219.2,184.9,219.8,21.7,27.3,50.7,3.9,1,1,1,0,0,1,1,1
193.6,182.7,209.1,19.1,47.5,50.0,2.1,0,1,0,0,0,0,1,1
196.5,193.1,193.2,76.2,42.4,21.9,0.6,0,0,0,0,0,0,0,0
186.4,202.6,184.3,39.6,53.8,33.6,4.8,1,0,1,0,1,0,1,0
187.8,190.1,190.2,93.8,34.8,40.7,0.2,1,0,0,0,0,0,0,1
197.9,181.3,218.1,4.2,19.4,26.2,0.9,0,1,1,1,1,0,0,0
186.1,215.3,187.1,90.9,42.7,34.0,2.7,1,1,1,0,0,0,1,0
212.8,182.8,196.9,64.2,56.7,39.2,2.7,1,1,0,0,1,0,1,0
210.4,217.9,210.4,28.0,50.5,16.9,3.4,1,1,1,0,1,1,1,1
212.3,206.7,194.1,41.7,51.6,59.7,4.8,1,0,0,0,1,1,1,1
191.1,206.0,206.4,56.5,47.4,41.3,0.2,0,0,0,0,0,0,0,0
183.2,210.3,186.9,19.7,48.1,23.4,0.6,1,1,1,0,0,0,0,0
181.9,205.5,191.2,105.6,60.7,69.7,5.0,1,0,0,1,1,1,1,0
189.9,189.1,187.7,79.3,6.0,27.1,4.4,1,1,1,0,1,0,1,0
193.8,181.3,197.3,26.7,41.7,39.9,0.7,0,1,0,0,0,0,0,1
199.5,212.4,208.8,94.0,34.6,51.9,1.9,0,1,0,0,0,1,0,0
192.0,197.2,194.7,35.5,20.1,34.3,4.9,0,0,0,0,0,0,1,0
181.4,218.9,196.9,5.1,27.2,29.0,3.3,1,1,0,1,0,0,1,1
206.2,216.8,201.2,5.2,59.4,12.0,3.7,0,1,0,1,1,1,1,0
187.0,186.6,187.4,4.4,14.8,59.5,3.3,1,1,1,1,1,1,1,1
203.1,209.9,210.4,98.4,18.5,31.8,0.2,0,0,1,0,1,0,0,0
207.5,209.6,198.3,17.9,69.5,56.6,1.0,0,0,0,0,1,1,0,1
189.5,214.8,195.4,52.8,51.3,65.9,1.0,1,1,0,0,1,1,0,1
215.5,216.8,216.2,91.3,10.4,63.3,2.4,1,1,1,0,1,1,1,1
190.8,212.0,201.8,46.6,50.3,66.0,4.9,0,1,0,0,1,1,1,1
218.0,201.6,197.7,112.4,63.2,67.1,2.2,1,0,0,1,1,1,1,0
183.7,180.2,203.1,61.0,24.9,25.1,0.5,1,1,0,0,0,0,0,0
188.5,198.8,196.5,34.0,58.4,54.0,2.2,1,0,0,0,1,1,1,0
187.9,180.7,184.3,9.6,45.8,51.2,4.4,1,1,1,1,0,1,1,1
198.3,187.2,182.7,88.6,15.8,44.9,3.0,0,1,1,0,1,0,1,1
219.9,193.5,202.8,67.1,48.4,34.8,0.5,1,0,0,0,0,0,0,0
205.1,183.9,190.2,2.0,56.3,26.1,1.4,0,1,0,1,1,0,0,0
196.8,217.7,187.4,34.3,66.0,65.7,4.6,0,1,1,0,1,1,1,1
219.0,182.4,206.5,74.5,57.2,41.0,0.3,1,1,0,0,1,0,0,0
193.1,217.7,194.5,103.9,15.6,34.1,1.1,0,1,0,1,1,0,0,1
219.7,182.7,198.3,31.7,26.1,36.3,2.1,1,1,0,0,0,0,1,0
190.9,180.2,213.5,40.3,26.0,36.8,4.1,0,1,1,0,0,0,1,0
214.7,219.6,190.0,61.2,57.5,35.6,4.2,1,1,0,0,1,0,1,0
218.1,198.4,201.9,110.6,39.6,63.7,1.1,1,0,0,1,0,1,0,0
183.4,180.4,207.7,55.9,9.1,23.6,2.0,1,1,0,0,1,0,0,1
208.4,182.7,203.6,118.4,6.9,20.1,3.5,0,1,0,1,1,0,1,0
195.6,190.7,195.4,103.4,7.9,15.9,0.7,0,0,0,1,1,1,0,1
218.2,213.6,194.3,38.2,59.8,19.0,3.2,1,1,0,0,1,1,1,0
185.6,207.8,197.1,110.2,28.4,47.5,4.1,1,0,0,1,0,0,1,1
186.3,200.0,196.1,72.3,56.9,40.6,2.0,1,0,0,0,1,0,0,1
219.8,190.4,211.2,3.3,10.6,16.0,4.8,1,0,1,1,1,1,1,1
187.0,209.2,210.6,74.8,8.3,67.8,1.1,1,0,1,0,1,1,0,0
194.4,194.8,216.0,96.8,63.0,17.1,0.9,0,0,1,0,1,1,0,1
199.3,214.1,213.6,34.4,12.9,18.5,4.7,0,1,1,0,1,1,1,1
185.2,213.2,208.5,97.3,69.1,20.4,3.1,1,1,0,0,1,0,1,0
214.8,204.9,195.9,101.3,31.0,31.5,2.8,1,0,0,1,0,0,1,1
216.2,212.0,207.4,89.7,33.7,22.3,2.6,1,1,0,0,0,0,1,1
217.1,216.3,202.8,110.3,49.5,52.9,1.1,1,1,0,1,0,1,0,0
210.0,195.0,197.1,5.5,28.7,35.2,0.4,0,0,0,1,0,0,0,1
204.8,218.0,216.3,7.7,16.1,25.6,4.7,0,1,1,1,1,0,1,1
187.9,213.6,207.5,29.0,61.2,20.5,4.2,1,1,0,0,1,0,1,0
196.1,216.8,202.8,93.6,11.2,37.6,4.6,0,1,0,0,1,0,1,1
188.4,184.4,206.3,69.8,48.2,39.3,1.2,1,1,0,0,0,0,0,0
215.2,187.0,209.3,85.2,68.2,43.0,3.5,1,1,0,0,1,0,1,0
196.3,180.2,209.4,95.0,24.8,57.0,0.9,0,1,0,0,0,1,0,1
181.8,198.1,209.6,35.6,13.9,45.3,2.1,1,0,0,0,1,0,1,1
206.2,216.4,214.4,32.8,16.7,64.2,1.5,0,1,1,0,1,1,0,1
198.6,219.1,189.7,75.1,23.9,24.8,4.1,0,1,1,0,0,0,1,1
201.8,215.5,216.5,11.4,61.5,26.3,3.7,0,1,1,0,1,0,1,0
190.9,210.3,193.4,1.6,33.0,24.1,3.1,0,1,0,1,0,0,1,0
187.6,200.1,186.3,14.9,33.3,49.4,1.3,1,0,1,0,0,0,0,0
205.7,205.7,185.7,21.9,29.4,57.6,0.5,0,0,1,0,0,1,0,0
197.3,203.9,218.4,77.8,9.5,54.6,1.6,0,0,1,0,1,1,0,0
182.2,204.2,196.5,84.6,43.1,40.4,3.8,1,0,0,0,0,0,1,0
198.0,217.0,203.2,36.9,15.1,69.3,4.3,0,1,0,0,1,1,1,0
189.8,185.4,218.1,15.7,41.2,30.5,2.3,1,1,1,0,0,0,1,0
219.3,199.5,183.3,23.9,68.5,29.1,1.2,1,0,1,0,1,0,0,0
196.5,216.8,181.8,6.7,23.9,26.7,0.5,0,1,1,1,0,0,0,0
181.0,186.0,182.2,72.3,21.5,24.2,2.4,1,1,1,0,0,0,1,1
218.0,195.0,185.4,101.5,38.1,59.5,2.0,1,0,1,1,0,1,0,0
218.1,180.7,185.8,107.8,59.8,36.0,0.7,1,1,1,1,1,0,0,1
180.5,203.6,202.9,111.2,42.6,40.9,1.3,1,0,0,1,0,0,0,1
194.5,202.5,186.4,85.3,28.7,57.3,1.7,0,0,1,0,0,1,0,1
180.5,217.8,212.2,62.3,38.9,50.6,2.5,1,1,1,0,0,1,1,1
186.9,217.5,189.4,17.5,10.3,11.5,3.0,1,1,1,0,1,1,1,0
198.1,219.7,214.4,6.5,48.4,25.3,0.8,0,1,1,1,0,0,0,0
219.0,183.3,202.1,27.2,17.5,37.3,2.6,1,1,0,0,1,0,1,1
213.9,211.6,203.3,38.6,39.7,37.7,2.0,1,1,0,0,0,0,0,0
215.3,203.9,190.0,76.2,61.2,33.5,3.8,1,0,0,0,1,0,1,0
207.1,212.9,215.2,78.1,48.7,41.2,1.1,0,1,1,0,0,0,0,1
205.6,209.6,202.4,60.0,8.8,64.4,1.7,0,0,0,0,1,1,0,0
188.3,204.6,190.6,99.0,65.5,44.8,4.5,1,0,0,0,1,0,1,0
187.0,213.1,206.8,47.7,13.9,14.7,3.5,1,1,0,0,1,1,1,1
180.5,189.8,218.7,20.4,26.4,10.8,0.8,1,1,1,0,0,1,0,0
197.6,187.6,212.8,27.0,48.5,55.7,2.1,0,1,1,0,0,1,1,0
193.8,213.3,189.7,49.9,9.0,24.9,0.3,0,1,1,0,1,0,0,1
194.7,218.5,187.5,58.5,11.7,26.3,1.4,0,1,1,0,1,0,0,1
196.4,186.0,206.6,44.9,49.5,62.1,0.2,0,1,0,0,0,1,0,0
218.6,210.0,192.2,26.4,69.0,23.9,3.1,1,0,0,0,1,0,1,1
210.0,210.3,210.2,75.9,11.9,56.7,3.8,0,1,1,0,1,1,1,1
186.1,188.8,186.0,30.1,14.3,39.7,4.9,1,1,1,0,1,0,1,0
209.0,213.7,197.4,45.4,66.7,39.5,4.1,0,1,0,0,1,0,1,0
186.5,192.9,184.8,73.4,55.5,60.1,1.5,1,0,1,0,1,1,0,1
204.5,202.8,207.1,70.4,65.5,62.2,4.6,0,0,0,0,1,1,1,0
196.7,193.8,199.7,96.8,53.4,47.0,4.7,0,0,0,0,1,0,1,1
181.4,183.5,211.3,18.5,11.7,65.0,3.8,1,1,1,0,1,1,1,1
212.6,196.3,213.8,19.7,33.4,10.7,4.9,1,0,1,0,0,1,1,0
197.7,205.4,215.4,117.4,43.1,29.7,4.6,0,0,1,1,0,0,1,1
203.3,187.6,193.3,106.6,68.9,20.6,0.9,0,1,0,1,1,0,0,0
181.4,187.6,186.1,110.5,46.0,54.0,1.8,1,1,1,1,0,1,0,1
196.0,186.3,183.9,14.4,37.7,56.1,1.2,0,1,1,0,0,1,0,0
189.6,201.4,190.1,89.3,15.1,53.6,4.9,1,0,0,0,1,1,1,0
193.0,216.1,204.4,6.6,59.3,65.6,2.1,0,1,0,1,1,1,1,1
209.1,188.5,183.7,66.7,18.2,40.3,2.1,0,1,1,0,1,0,1,1
192.8,184.7,202.8,13.1,24.8,38.9,1.0,0,1,0,0,0,0,0,0
212.7,200.9,186.2,91.7,50.0,62.7,0.3,1,0,1,0,0,1,0,1
195.1,180.8,183.9,36.3,38.9,37.5,3.2,0,1,1,0,0,0,1,0
180.2,218.6,198.9,3.8,24.0,67.1,3.9,1,1,0,1,0,1,1,1
188.7,200.8,184.9,13.2,65.0,52.0,2.0,1,0,1,0,1,1,0,0
213.8,207.7,199.8,115.0,13.9,55.6,3.0,1,0,0,1,1,1,1,1
190.7,194.1,197.0,71.0,62.3,48.6,4.2,0,0,0,0,1,0,1,0
201.2,218.5,192.6,0.6,51.3,48.9,0.9,0,1,0,1,1,0,0,0
185.4,204.6,190.3,103.4,28.8,31.2,3.0,1,0,0,1,0,0,1,1
183.7,207.4,182.1,17.7,58.2,46.3,1.2,1,0,1,0,1,0,0,1
205.5,216.0,212.4,27.5,66.3,45.3,3.4,0,1,1,0,1,0,1,0
199.4,183.4,191.1,84.3,32.9,38.1,0.3,0,1,0,0,0,0,0,0
214.5,203.4,185.3,5.2,7.1,28.9,1.3,1,0,1,1,1,0,0,1
208.7,204.3,193.8,43.9,16.2,58.7,4.0,0,0,0,0,1,1,1,0
186.1,184.3,197.7,60.1,69.3,14.0,2.0,1,1,0,0,1,1,0,1
202.4,189.4,198.7,71.1,45.3,19.2,4.7,0,1,0,0,0,1,1,1
218.9,181.5,212.0,79.6,58.3,55.3,0.2,1,1,1,0,1,1,0,1
194.3,182.3,182.2,83.0,13.8,59.7,0.2,0,1,1,0,1,1,0,0
218.6,217.6,210.3,104.7,64.7,18.0,3.6,1,1,1,1,1,1,1,1
186.7,194.7,208.0,18.6,44.1,50.8,3.2,1,0,0,0,0,1,1,0
216.0,192.8,181.3,16.7,66.4,65.6,4.2,1,0,1,0,1,1,1,1
206.5,210.6,202.3,90.4,34.8,66.4,2.1,0,1,0,0,0,1,1,0
212.3,207.5,205.6,60.7,18.4,61.6,2.2,1,0,0,0,1,1,1,1
180.9,201.6,215.6,3.6,21.4,23.6,2.1,1,0,1,1,0,0,1,0
214.0,209.2,209.2,82.8,34.4,11.9,0.6,1,0,0,0,0,1,0,0
201.4,206.8,213.1,95.0,60.0,38.1,0.7,0,0,1,0,1,0,0,1
198.2,193.1,185.2,1.6,44.8,52.9,4.5,0,0,1,1,0,1,1,1
187.8,194.6,181.5,13.6,40.3,67.4,0.1,1,0,1,0,0,1,0,0
215.4,211.7,200.7,82.9,42.6,42.2,0.2,1,1,0,0,0,0,0,0
215.6,201.2,192.6,103.6,16.8,18.6,1.3,1,0,0,1,1,1,0,0
185.5,185.2,188.8,40.6,13.3,53.1,0.8,1,1,1,0,1,1,0,0
218.7,185.5,188.3,49.1,7.7,14.2,2.3,1,1,1,0,1,1,1,1
219.2,181.2,191.1,72.9,37.0,50.4,4.1,1,1,0,0,0,1,1,0
182.3,186.7,189.3,99.8,35.2,35.6,1.4,1,1,1,0,0,0,0,0
188.0,182.0,188.5,64.7,33.1,52.8,1.0,1,1,1,0,0,1,0,1
203.4,188.8,217.4,50.3,53.6,37.9,2.1,0,1,1,0,1,0,1,0
188.1,209.6,205.0,22.2,34.4,59.4,3.4,1,0,0,0,0,1,1,1
218.3,213.7,211.8,97.8,44.0,67.3,0.1,1,1,1,0,0,1,0,0
183.7,201.8,216.9,39.5,36.4,23.9,4.3,1,0,1,0,0,0,1,1
215.1,183.0,199.6,102.5,65.7,31.8,2.6,1,1,0,1,1,0,1,0
204.0,198.7,181.2,72.6,41.1,43.3,1.4,0,0,1,0,0,0,0,1
182.0,195.6,196.1,66.5,62.2,43.2,2.4,1,0,0,0,1,0,1,1
192.6,219.0,202.5,62.6,58.5,22.5,3.3,0,1,0,0,1,0,1,0
205.2,191.8,187.4,91.6,25.2,11.6,0.3,0,0,1,0,0,1,0,1
181.0,214.6,201.6,43.3,59.6,15.6,1.4,1,1,0,0,1,1,0,1
219.3,181.3,182.3,20.0,48.5,61.0,2.4,1,1,1,0,0,1,1,1
192.6,214.8,209.9,34.5,16.1,54.1,4.1,0,1,0,0,1,1,1,0
217.9,212.2,208.8,33.1,59.9,39.4,4.0,1,1,0,0,1,0,1,1
203.4,219.0,206.1,96.9,65.3,42.8,1.5,0,1,0,0,1,0,0,0
183.5,191.6,183.0,118.0,55.8,20.1,2.3,1,0,1,1,1,0,1,1
203.9,215.1,202.4,62.6,11.5,69.3,3.6,0,1,0,0,1,1,1,1
211.6,192.7,215.6,61.8,33.3,14.2,4.2,1,0,1,0,0,1,1,1
201.0,211.1,181.3,53.9,53.5,44.3,0.2,0,1,1,0,1,0,0,1
203.5,190.7,203.8,63.5,57.1,40.5,0.9,0,0,0,0,1,0,0,0
200.7,189.6,197.1,30.1,66.2,17.8,4.5,0,1,0,0,1,1,1,0
219.8,187.9,182.4,29.0,14.9,51.6,2.6,1,1,1,0,1,1,1,1
188.1,194.7,196.7,71.5,35.9,69.6,1.8,1,0,0,0,0,1,0,1
206.0,188.5,199.3,23.5,23.2,23.6,2.5,0,1,0,0,0,0,1,1
190.8,182.6,191.8,58.8,60.6,49.7,3.0,0,1,0,0,1,0,1,0
192.6,191.2,218.0,87.0,29.6,45.2,4.6,0,0,1,0,0,0,1,0
196.4,205.9,208.3,40.8,18.4,50.9,3.6,0,0,0,0,1,1,1,1
215.2,209.4,212.8,119.7,65.0,38.8,0.4,1,0,1,1,1,0,0,0
195.7,197.6,189.7,93.9,59.2,26.1,1.7,0,0,1,0,1,0,0,1
191.5,199.8,197.4,108.2,9.7,47.7,3.7,0,0,0,1,1,0,1,0
218.6,207.4,189.9,54.1,33.3,35.1,2.6,1,0,1,0,0,0,1,0
196.6,195.2,181.5,107.1,12.4,46.6,1.3,0,0,1,1,1,0,0,0
198.2,200.1,184.6,18.9,55.9,37.6,4.8,0,0,1,0,1,0,1,1
187.9,180.2,219.7,76.3,5.5,11.0,4.3,1,1,1,0,1,1,1,1
210.0,189.6,204.3,60.1,38.7,58.4,3.3,0,1,0,0,0,1,1,0
189.7,202.2,181.1,28.4,29.7,67.2,4.6,1,0,1,0,0,1,1,1
219.4,202.1,188.8,95.2,23.0,16.4,3.7,1,0,1,0,0,1,1,0
188.0,212.3,190.3,42.6,13.9,20.0,3.7,1,1,0,0,1,0,1,1
182.0,188.8,181.5,57.0,67.2,36.2,4.9,1,1,1,0,1,0,1,0
187.4,192.8,213.4,32.1,67.1,50.0,1.7,1,0,1,0,1,0,0,1
212.8,214.2,208.7,74.5,67.8,37.9,1.0,1,1,0,0,1,0,0,0
191.2,187.6,214.8,40.2,24.2,69.0,3.3,0,1,1,0,0,1,1,1
205.7,216.6,180.9,29.9,22.1,21.3,4.7,0,1,1,0,0,0,1,0
219.8,219.8,197.4,81.1,53.4,21.1,4.5,1,1,0,0,1,0,1,0
203.7,210.5,215.8,84.5,57.7,36.2,4.1,0,1,1,0,1,0,1,0
212.9,203.2,203.8,73.7,35.8,52.5,0.1,1,0,0,0,0,1,0,0
219.2,217.6,214.9,17.5,8.8,29.4,3.0,1,1,1,0,1,0,1,1
191.0,194.1,206.9,1.6,63.0,25.2,2.3,0,0,0,1,1,0,1,1
188.4,196.5,205.9,65.4,58.5,49.2,4.3,1,0,0,0,1,0,1,1
198.3,185.8,202.4,85.5,55.6,43.8,4.8,0,1,0,0,1,0,1,0
218.7,217.6,187.2,87.7,50.8,13.1,4.3,1,1,1,0,1,1,1,0
190.2,206.8,215.5,60.0,41.2,66.2,0.7,0,0,1,0,0,1,0,0
206.7,217.5,180.7,66.5,62.9,38.2,0.8,0,1,1,0,1,0,0,0
206.3,195.1,208.1,19.6,23.6,46.9,3.9,0,0,0,0,0,0,1,1
183.7,199.2,194.5,72.6,48.6,65.9,0.3,1,0,0,0,0,1,0,0
211.8,205.3,187.9,103.1,9.4,69.0,1.1,1,0,1,1,1,1,0,1
191.9,201.2,216.5,1.3,33.4,57.3,3.4,0,0,1,1,0,1,1,1
193.2,192.0,192.7,88.3,58.9,24.9,1.7,0,0,0,0,1,0,0,1
184.8,192.1,185.6,42.5,37.2,15.4,4.6,1,0,1,0,0,1,1,1
189.0,181.4,186.1,67.5,47.3,14.4,4.8,1,1,1,0,0,1,1,0
204.6,202.7,193.8,92.9,29.5,25.5,4.5,0,0,0,0,0,0,1,1
196.6,208.0,206.4,31.8,50.0,55.8,4.5,0,0,0,0,0,1,1,0
188.7,182.1,219.3,9.4,61.4,37.0,4.2,1,1,1,1,1,0,1,1
183.6,180.4,196.9,90.8,50.7,23.9,3.0,1,1,0,0,1,0,1,0
208.1,193.0,204.7,10.2,32.3,33.6,2.6,0,0,0,0,0,0,1,1
208.3,180.3,204.7,68.0,53.9,13.6,3.8,0,1,0,0,1,1,1,1
184.9,212.3,192.5,78.6,52.2,56.9,4.7,1,1,0,0,1,1,1,0
216.4,193.2,197.1,101.0,5.7,63.1,0.5,1,0,0,1,1,1,0,0
211.5,180.6,204.9,103.1,36.1,30.7,1.3,1,1,0,1,0,0,0,1
217.6,200.9,202.5,113.6,68.1,28.9,4.5,1,0,0,1,1,0,1,1
210.4,190.5,198.4,30.5,15.9,21.3,0.4,1,0,0,0,1,0,0,1
207.0,200.4,187.8,39.4,17.7,12.4,4.9,0,0,1,0,1,1,1,0
185.4,187.7,210.3,20.5,9.3,56.9,1.8,1,1,1,0,1,1,0,1
209.9,203.8,190.9,78.0,35.7,65.2,1.6,0,0,0,0,0,1,0,0
191.9,198.2,214.6,82.9,56.4,48.5,4.4,0,0,1,0,1,0,1,0
196.0,192.3,189.7,48.6,21.5,62.5,2.4,0,0,1,0,0,1,1,1
